GVKEY,LPERMNO,LPERMCO,datadate,fyear,indfmt,consol,popsrc,datafmt,cusip,conm,curcd,fyr,at,costat,fic,mkvalt,prcc_f,sic
165675,91063,50032,20130930,2013,INDL,C,D,STD,92553P201,VIACOM INC,USD,9,23829.0000,A,USA,37564.2470,83.5800,4833
165675,91066,50032,20140930,2014,INDL,C,D,STD,92553P201,VIACOM INC,USD,9,23117.0000,A,USA,31872.1110,76.9400,4833
165675,91063,50032,20140930,2014,INDL,C,D,STD,92553P201,VIACOM INC,USD,9,23117.0000,A,USA,31872.1110,76.9400,4833
165675,91066,50032,20150930,2015,INDL,C,D,STD,92553P201,VIACOM INC,USD,9,22217.0000,A,USA,17234.1270,43.1500,4833
165675,91063,50032,20150930,2015,INDL,C,D,STD,92553P201,VIACOM INC,USD,9,22217.0000,A,USA,17234.1270,43.1500,4833
165678,91065,50034,20101231,2010,INDL,C,D,STD,P31076105,COPA HOLDINGS SA,USD,12,2555.9970,A,PAN,2565.3063,58.8400,4512
165678,91065,50034,20111231,2011,INDL,C,D,STD,P31076105,COPA HOLDINGS SA,USD,12,3065.7960,A,PAN,2575.3783,58.6700,4512
165678,91065,50034,20121231,2012,INDL,C,D,STD,P31076105,COPA HOLDINGS SA,USD,12,3479.5000,A,PAN,4379.3802,99.4500,4512
165678,91065,50034,20131231,2013,INDL,C,D,STD,P31076105,COPA HOLDINGS SA,USD,12,3952.7640,A,PAN,7060.5308,160.1100,4512
165678,91065,50034,20141231,2014,INDL,C,D,STD,P31076105,COPA HOLDINGS SA,USD,12,4090.8740,A,PAN,4558.9163,103.6400,4512
165678,91065,50034,20151231,2015,INDL,C,D,STD,P31076105,COPA HOLDINGS SA,USD,12,3715.4760,A,PAN,2024.7483,48.2600,4512
165680,91061,50030,20101231,2010,INDL,C,D,STD,86800C104,SUNTECH POWER HOLDINGS  -ADR,USD,12,5217.1000,I,CYM,,8.0100,3674
165680,91061,50030,20111231,2011,INDL,C,D,STD,86800C104,SUNTECH POWER HOLDINGS  -ADR,USD,12,4537.3000,I,CYM,,2.2100,3674
165691,91192,50604,20100331,2009,INDL,C,D,STD,148435100,CASTLE BRANDS INC,USD,3,30.8900,A,USA,26.4490,0.2450,2085
165691,91192,50604,20110331,2010,INDL,C,D,STD,148435100,CASTLE BRANDS INC,USD,3,31.1060,A,USA,35.3767,0.3300,2085
165691,91192,50604,20120331,2011,INDL,C,D,STD,148435100,CASTLE BRANDS INC,USD,3,31.3550,A,USA,29.1740,0.2700,2085
165691,91192,50604,20130331,2012,INDL,C,D,STD,148435100,CASTLE BRANDS INC,USD,3,33.1170,A,USA,33.6870,0.3097,2085
165691,91192,50604,20140331,2013,INDL,C,D,STD,148435100,CASTLE BRANDS INC,USD,3,36.5220,A,USA,182.2092,1.2000,2085
165691,91192,50604,20150331,2014,INDL,C,D,STD,148435100,CASTLE BRANDS INC,USD,3,44.0390,A,USA,220.0632,1.4000,2085
165699,91084,50203,20101231,2010,INDL,C,D,STD,75885Y107,REGENCY ENERGY PARTNERS LP,USD,12,4770.2040,I,USA,3742.2801,27.2600,1311
165699,91084,50203,20111231,2011,INDL,C,D,STD,75885Y107,REGENCY ENERGY PARTNERS LP,USD,12,5567.8560,I,USA,3913.9087,24.8600,1311
165699,91084,50203,20121231,2012,INDL,C,D,STD,75885Y107,REGENCY ENERGY PARTNERS LP,USD,12,6157.0000,I,USA,3706.2177,21.6800,1311
165699,91084,50203,20131231,2013,INDL,C,D,STD,75885Y107,REGENCY ENERGY PARTNERS LP,USD,12,8782.0000,I,USA,5536.9210,26.2600,1311
165699,91084,50203,20141231,2014,INDL,C,D,STD,75885Y107,REGENCY ENERGY PARTNERS LP,USD,12,17103.0000,I,USA,9825.7440,24.0000,1311
165702,91507,51313,20101231,2010,INDL,C,D,STD,869233106,SUSSER HOLDINGS CORP,USD,12,914.3390,I,USA,240.4499,13.8500,5500
165702,91507,51313,20111231,2011,INDL,C,D,STD,869233106,SUSSER HOLDINGS CORP,USD,12,1095.9700,I,USA,470.8353,22.6200,5500
165702,91507,51313,20121231,2012,INDL,C,D,STD,869233106,SUSSER HOLDINGS CORP,USD,12,1571.3830,I,USA,732.2227,34.4900,5500
165702,91507,51313,20131231,2013,INDL,C,D,STD,869233106,SUSSER HOLDINGS CORP,USD,12,1374.6050,I,USA,1404.1056,65.4900,5500
165710,93391,53417,20111231,2011,INDL,C,D,STD,27922Y202,ECOTALITY INC,USD,12,50.5130,A,USA,25.8282,1.0800,3620
165710,93391,53417,20121231,2012,INDL,C,D,STD,27922Y202,ECOTALITY INC,USD,12,53.7860,A,USA,10.3781,0.4369,3620
165723,91369,50872,20101231,2010,INDL,C,D,STD,88043P108,TENNESSEE COMMERCE BANCORP,USD,12,1453.0720,I,USA,59.5116,4.8800,6020
165728,84185,15135,20101231,2010,INDL,C,D,STD,299766204,EVER-GLORY INTL GROUP INC,USD,12,96.6430,A,USA,31.1246,2.1100,2300
165728,84185,15135,20111231,2011,INDL,C,D,STD,299766204,EVER-GLORY INTL GROUP INC,USD,12,135.2200,A,USA,28.0459,1.9000,2300
165728,84185,15135,20121231,2012,INDL,C,D,STD,299766204,EVER-GLORY INTL GROUP INC,USD,12,151.1700,A,USA,30.2826,2.0500,2300
165728,84185,15135,20131231,2013,INDL,C,D,STD,299766204,EVER-GLORY INTL GROUP INC,USD,12,216.8210,A,USA,73.7572,4.9900,2300
165728,84185,15135,20141231,2014,INDL,C,D,STD,299766204,EVER-GLORY INTL GROUP INC,USD,12,232.2130,A,USA,88.6966,5.9995,2300
165728,84185,15135,20151231,2015,INDL,C,D,STD,299766204,EVER-GLORY INTL GROUP INC,USD,12,228.7190,A,USA,35.4864,2.4000,2300
165742,91028,50004,20101231,2010,INDL,C,D,STD,834453201,SOMAXON PHARMACEUTICALS INC,USD,12,65.1310,I,USA,141.7626,3.1500,2834
165742,91028,50004,20111231,2011,INDL,C,D,STD,834453201,SOMAXON PHARMACEUTICALS INC,USD,12,15.8590,I,USA,21.6284,0.4500,2834
165743,92470,52888,20101231,2010,INDL,C,D,STD,Y8162K204,STAR BULK CARRIERS CORP,USD,12,703.2500,A,MHL,169.3047,2.6700,4412
165743,92470,52888,20111231,2011,INDL,C,D,STD,Y8162K204,STAR BULK CARRIERS CORP,USD,12,717.9280,A,MHL,71.5347,0.8902,4412
165743,92470,52888,20121231,2012,INDL,C,D,STD,Y8162K204,STAR BULK CARRIERS CORP,USD,12,354.7060,A,MHL,33.3782,6.1800,4412
165743,92470,52888,20131231,2013,INDL,C,D,STD,Y8162K204,STAR BULK CARRIERS CORP,USD,12,468.0880,A,MHL,387.3698,13.3300,4412
165743,92470,52888,20141231,2014,INDL,C,D,STD,Y8162K204,STAR BULK CARRIERS CORP,USD,12,2062.0840,A,MHL,717.8346,6.5600,4412
165743,92470,52888,20151231,2015,INDL,C,D,STD,Y8162K204,STAR BULK CARRIERS CORP,USD,12,2164.8830,A,MHL,132.5810,0.6051,4412
165745,13648,54228,20131231,2013,INDL,C,D,STD,548910405,LPATH INC,USD,12,15.6700,A,USA,57.0329,4.2600,2836
165745,13648,54228,20141231,2014,INDL,C,D,STD,548910405,LPATH INC,USD,12,20.9580,A,USA,54.2145,2.8200,2836
165745,13648,54228,20151231,2015,INDL,C,D,STD,548910405,LPATH INC,USD,12,11.6120,A,USA,7.5259,0.2271,2836
165746,91041,50016,20101231,2010,INDL,C,D,STD,538034109,LIVE NATION ENTERTAINMENT,USD,12,5195.5600,A,USA,1988.7587,11.4200,7900
165746,91041,50016,20111231,2011,INDL,C,D,STD,538034109,LIVE NATION ENTERTAINMENT,USD,12,5087.7710,A,USA,1570.2410,8.3100,7900
165746,91041,50016,20121231,2012,INDL,C,D,STD,538034109,LIVE NATION ENTERTAINMENT,USD,12,5290.8060,A,USA,1776.8414,9.3100,7900
165746,91041,50016,20131231,2013,INDL,C,D,STD,538034109,LIVE NATION ENTERTAINMENT,USD,12,5683.5210,A,USA,3943.4242,19.7600,7900
165746,91041,50016,20141231,2014,INDL,C,D,STD,538034109,LIVE NATION ENTERTAINMENT,USD,12,5988.3610,A,USA,5253.1753,26.1100,7900
165746,91041,50016,20151231,2015,INDL,C,D,STD,538034109,LIVE NATION ENTERTAINMENT,USD,12,6156.2410,A,USA,4975.0073,24.5700,7900
165768,91023,49999,20101231,2010,INDL,C,D,STD,Y26496227,FREESEAS INC,USD,12,250.9840,A,MHL,24.2651,3.7400,4412
165768,91023,49999,20111231,2011,INDL,C,D,STD,Y26496227,FREESEAS INC,USD,12,134.9800,A,MHL,2.7847,0.4300,4412
165768,91023,49999,20121231,2012,INDL,C,D,STD,Y26496227,FREESEAS INC,USD,12,114.3590,A,MHL,1.1979,0.0879,4412
165768,91023,49999,20131231,2013,INDL,C,D,STD,Y26496227,FREESEAS INC,USD,12,87.6320,A,MHL,54.1545,2.3800,4412
165768,91023,49999,20141231,2014,INDL,C,D,STD,Y26496227,FREESEAS INC,USD,12,64.2530,A,MHL,10.3924,0.0900,4412
165768,91023,49999,20151231,2015,INDL,C,D,STD,Y26496227,FREESEAS INC,USD,12,18.7180,A,MHL,3.6662,0.0164,4412
165785,91515,51320,20101231,2010,INDL,C,D,STD,02505A202,AMERICAN CARESOURCE HLDGS,USD,12,28.9500,A,USA,23.6908,1.4000,8011
165785,91515,51320,20111231,2011,INDL,C,D,STD,02505A202,AMERICAN CARESOURCE HLDGS,USD,12,19.1640,A,USA,7.3427,0.4300,8011
165785,91515,51320,20121231,2012,INDL,C,D,STD,02505A202,AMERICAN CARESOURCE HLDGS,USD,12,16.0320,A,USA,8.1602,1.4301,8011
165785,91515,51320,20131231,2013,INDL,C,D,STD,02505A202,AMERICAN CARESOURCE HLDGS,USD,12,11.0290,A,USA,9.3693,1.6400,8011
165785,91515,51320,20141231,2014,INDL,C,D,STD,02505A202,AMERICAN CARESOURCE HLDGS,USD,12,21.1050,A,USA,19.4677,2.9000,8011
165785,91515,51320,20151231,2015,INDL,C,D,STD,02505A202,AMERICAN CARESOURCE HLDGS,USD,12,21.0850,A,USA,6.8214,0.4110,8011
165798,92294,52763,20100731,2010,INDL,C,D,STD,916896103,URANIUM ENERGY CORP,USD,7,47.5550,A,USA,168.3828,2.7700,1090
165798,92294,52763,20110731,2011,INDL,C,D,STD,916896103,URANIUM ENERGY CORP,USD,7,65.3910,A,USA,246.9163,3.3600,1090
165798,92294,52763,20120731,2012,INDL,C,D,STD,916896103,URANIUM ENERGY CORP,USD,7,85.1430,A,USA,169.9500,2.0000,1090
165798,92294,52763,20130731,2013,INDL,C,D,STD,916896103,URANIUM ENERGY CORP,USD,7,73.2500,A,USA,198.7339,2.3100,1090
165798,92294,52763,20140731,2014,INDL,C,D,STD,916896103,URANIUM ENERGY CORP,USD,7,64.9070,A,USA,161.0116,1.7700,1090
165798,92294,52763,20150731,2015,INDL,C,D,STD,916896103,URANIUM ENERGY CORP,USD,7,57.9000,A,USA,131.0976,1.3400,1090
165809,91060,50029,20101231,2010,INDL,C,D,STD,867038101,SUNAMERICA FOCSD ALPHA LG-CP,USD,12,,I,USA,,15.7400,6726
165809,91060,50029,20111231,2011,INDL,C,D,STD,867038101,SUNAMERICA FOCSD ALPHA LG-CP,USD,12,,I,USA,,16.2200,6726
165832,92216,52666,20101231,2010,INDL,C,D,STD,00846L101,AGFEED INDUSTRIES INC,USD,12,223.4950,I,USA,151.0278,2.9400,0200
165845,91099,50300,20101231,2010,INDL,C,D,STD,67020Q305,NTELOS HOLDINGS CORP,USD,12,1144.1130,I,USA,799.4142,19.0500,4812
165845,91099,50300,20111231,2011,INDL,C,D,STD,67020Q305,NTELOS HOLDINGS CORP,USD,12,627.9900,I,USA,429.7531,20.3800,4812
165845,91099,50300,20121231,2012,INDL,C,D,STD,67020Q305,NTELOS HOLDINGS CORP,USD,12,680.1140,I,USA,278.7253,13.1097,4812
165845,91099,50300,20131231,2013,INDL,C,D,STD,67020Q305,NTELOS HOLDINGS CORP,USD,12,716.2510,I,USA,435.1473,20.2300,4812
165845,91099,50300,20141231,2014,INDL,C,D,STD,67020Q305,NTELOS HOLDINGS CORP,USD,12,668.5480,I,USA,90.5710,4.1900,4812
165845,91099,50300,20151231,2015,INDL,C,D,STD,67020Q305,NTELOS HOLDINGS CORP,USD,12,642.9890,I,USA,203.4930,9.1400,4812
165846,91076,50195,20101231,2010,INDL,C,D,STD,131476103,CALUMET SPECIALTY PRODS  -LP,USD,12,1016.6720,A,USA,751.4640,21.3000,2911
165846,91076,50195,20111231,2011,INDL,C,D,STD,131476103,CALUMET SPECIALTY PRODS  -LP,USD,12,1732.0580,A,USA,1038.8448,20.1600,2911
165846,91076,50195,20121231,2012,INDL,C,D,STD,131476103,CALUMET SPECIALTY PRODS  -LP,USD,12,2253.0450,A,USA,1748.3367,30.3900,2911
165846,91076,50195,20131231,2013,INDL,C,D,STD,131476103,CALUMET SPECIALTY PRODS  -LP,USD,12,2688.1000,A,USA,1803.6283,26.0200,2911
165846,91076,50195,20141231,2014,INDL,C,D,STD,131476103,CALUMET SPECIALTY PRODS  -LP,USD,12,3119.8000,A,USA,1556.4193,22.4100,2911
165846,91076,50195,20151231,2015,INDL,C,D,STD,131476103,CALUMET SPECIALTY PRODS  -LP,USD,12,2944.7000,A,USA,1510.8504,19.9100,2911
165854,91351,50857,20101231,2010,INDL,C,D,STD,276534104,EASTERN INSURANCE HLDGS INC,USD,12,322.6640,I,USA,106.6716,11.9000,6331
165854,91351,50857,20111231,2011,INDL,C,D,STD,276534104,EASTERN INSURANCE HLDGS INC,USD,12,345.6790,I,USA,,13.9800,6331
165854,91351,50857,20121231,2012,INDL,C,D,STD,276534104,EASTERN INSURANCE HLDGS INC,USD,12,380.7520,I,USA,135.1199,17.0800,6331
165855,91113,50313,20101231,2010,INDL,C,D,STD,42224N101,HEALTHSPRING INC,USD,12,2348.6030,I,USA,,26.5300,6324
165856,91080,50199,20101231,2010,INDL,C,D,STD,404030108,H&E EQUIPMENT SERVICES INC,USD,12,734.4210,A,USA,405.2971,11.5700,5084
165856,91080,50199,20111231,2011,INDL,C,D,STD,404030108,H&E EQUIPMENT SERVICES INC,USD,12,753.3050,A,USA,470.8407,13.4200,5084
165856,91080,50199,20121231,2012,INDL,C,D,STD,404030108,H&E EQUIPMENT SERVICES INC,USD,12,942.3990,A,USA,529.5899,15.0700,5084
165856,91080,50199,20131231,2013,INDL,C,D,STD,404030108,H&E EQUIPMENT SERVICES INC,USD,12,1090.3400,A,USA,1042.9760,29.6300,5084
165856,91080,50199,20141231,2014,INDL,C,D,STD,404030108,H&E EQUIPMENT SERVICES INC,USD,12,1358.8040,A,USA,989.6669,28.0900,5084
165856,91080,50199,20151231,2015,INDL,C,D,STD,404030108,H&E EQUIPMENT SERVICES INC,USD,12,1301.0870,A,USA,619.2989,17.4800,5084
165880,91752,51790,20101231,2010,INDL,C,D,STD,37248H304,GEOPETRO RESOURCES CO,USD,12,30.8740,A,USA,17.2000,0.4400,1311
165880,91752,51790,20111231,2011,INDL,C,D,STD,37248H304,GEOPETRO RESOURCES CO,USD,12,25.8830,A,USA,10.1782,0.2300,1311
165880,91752,51790,20121231,2012,INDL,C,D,STD,37248H304,GEOPETRO RESOURCES CO,USD,12,23.7200,A,USA,3.2605,0.0700,1311
165880,91752,51790,20131231,2013,INDL,C,D,STD,37248H304,GEOPETRO RESOURCES CO,USD,12,23.4150,A,USA,1.0676,0.0190,1311
165911,13931,54414,20140630,2014,INDL,C,D,STD,55277Q201,MAM SOFTWARE GROUP INC,USD,6,24.7450,A,USA,77.4935,5.3800,7372
165911,13931,54414,20150630,2015,INDL,C,D,STD,55277Q201,MAM SOFTWARE GROUP INC,USD,6,25.9210,A,USA,76.1858,5.3400,7372
165913,91734,51652,20101231,2010,INDL,C,D,STD,Y23592309,EUROSEAS LTD,USD,12,321.6780,A,MHL,114.4563,3.6919,4412
165913,91734,51652,20111231,2011,INDL,C,D,STD,Y23592309,EUROSEAS LTD,USD,12,296.1480,A,MHL,73.2425,2.3500,4412
165913,91734,51652,20121231,2012,INDL,C,D,STD,Y23592309,EUROSEAS LTD,USD,12,278.3130,A,MHL,41.2412,0.9100,4412
165913,91734,51652,20131231,2013,INDL,C,D,STD,Y23592309,EUROSEAS LTD,USD,12,156.6160,A,MHL,66.2984,1.4500,4412
165913,91734,51652,20141231,2014,INDL,C,D,STD,Y23592309,EUROSEAS LTD,USD,12,190.5790,A,MHL,43.4336,0.7599,4412
165913,91734,51652,20151231,2015,INDL,C,D,STD,Y23592309,EUROSEAS LTD,USD,12,172.4070,A,MHL,20.8998,2.5500,4412
165914,91068,50184,20101231,2010,INDL,C,D,STD,169656105,CHIPOTLE MEXICAN GRILL INC,USD,12,1121.6050,A,USA,6608.1968,212.6600,5812
165914,91068,50184,20111231,2011,INDL,C,D,STD,169656105,CHIPOTLE MEXICAN GRILL INC,USD,12,1425.3080,A,USA,10555.0505,337.7400,5812
165914,91068,50184,20121231,2012,INDL,C,D,STD,169656105,CHIPOTLE MEXICAN GRILL INC,USD,12,1668.6670,A,USA,9248.9238,297.4600,5812
165914,91068,50184,20131231,2013,INDL,C,D,STD,169656105,CHIPOTLE MEXICAN GRILL INC,USD,12,2009.2800,A,USA,16533.7617,532.7800,5812
165914,91068,50184,20141231,2014,INDL,C,D,STD,169656105,CHIPOTLE MEXICAN GRILL INC,USD,12,2546.2850,A,USA,21238.2918,684.5100,5812
165914,91068,50184,20151231,2015,INDL,C,D,STD,169656105,CHIPOTLE MEXICAN GRILL INC,USD,12,2725.0660,A,USA,14675.7324,479.8500,5812
165919,91072,50189,20100331,2009,INDL,C,D,STD,42327Y202,HELIOS MULTI-SECT HI INCM FD,USD,3,,I,USA,,5.0000,6726
165919,91072,50189,20110331,2010,INDL,C,D,STD,42327Y202,HELIOS MULTI-SECT HI INCM FD,USD,3,,I,USA,,5.1500,6726
165919,91072,50189,20120331,2011,INDL,C,D,STD,42327Y202,HELIOS MULTI-SECT HI INCM FD,USD,3,,I,USA,,6.0700,6726
165919,91072,50189,20130331,2012,INDL,C,D,STD,42327Y202,HELIOS MULTI-SECT HI INCM FD,USD,3,,I,USA,,6.2600,6726
165919,91072,50189,20140331,2013,INDL,C,D,STD,42327Y202,HELIOS MULTI-SECT HI INCM FD,USD,3,,I,USA,,6.8000,6726
165923,91082,50201,20101231,2010,INDL,C,D,STD,M78673106,PERION NETWORK LTD,USD,12,41.3480,A,ISR,75.0935,7.7400,7370
165923,91082,50201,20111231,2011,INDL,C,D,STD,M78673106,PERION NETWORK LTD,USD,12,54.8920,A,ISR,39.1682,3.9500,7370
165923,91082,50201,20121231,2012,INDL,C,D,STD,M78673106,PERION NETWORK LTD,USD,12,123.1590,A,ISR,107.8611,8.9400,7370
165923,91082,50201,20131231,2013,INDL,C,D,STD,M78673106,PERION NETWORK LTD,USD,12,114.8750,A,ISR,151.1371,12.0900,7370
165923,91082,50201,20141231,2014,INDL,C,D,STD,M78673106,PERION NETWORK LTD,USD,12,356.1390,A,ISR,304.4888,4.4000,7370
165923,91082,50201,20151231,2015,INDL,C,D,STD,M78673106,PERION NETWORK LTD,USD,12,442.2980,A,ISR,275.1939,3.6300,7370
165924,91096,50298,20101231,2010,INDL,C,D,STD,61748W108,MORGANS HOTEL GROUP CO,USD,12,714.7760,A,USA,274.7484,9.0700,7011
165924,91096,50298,20111231,2011,INDL,C,D,STD,61748W108,MORGANS HOTEL GROUP CO,USD,12,557.6560,A,USA,181.6610,5.9000,7011
165924,91096,50298,20121231,2012,INDL,C,D,STD,61748W108,MORGANS HOTEL GROUP CO,USD,12,591.1550,A,USA,178.9365,5.5400,7011
165924,91096,50298,20131231,2013,INDL,C,D,STD,61748W108,MORGANS HOTEL GROUP CO,USD,12,571.2070,A,USA,272.9566,8.1300,7011
165924,91096,50298,20141231,2014,INDL,C,D,STD,61748W108,MORGANS HOTEL GROUP CO,USD,12,551.2440,A,USA,269.5235,7.8400,7011
165924,91096,50298,20151231,2015,INDL,C,D,STD,61748W108,MORGANS HOTEL GROUP CO,USD,12,561.7780,A,USA,117.0603,3.3700,7011
165927,91125,50321,20101231,2010,INDL,C,D,STD,880890108,TERNIUM SA -ADR,USD,12,11112.3310,A,LUX,,42.4100,3312
165927,91125,50321,20111231,2011,INDL,C,D,STD,880890108,TERNIUM SA -ADR,USD,12,10746.5740,A,LUX,,18.3900,3312
165927,91125,50321,20121231,2012,INDL,C,D,STD,880890108,TERNIUM SA -ADR,USD,12,10866.9990,A,LUX,,23.5500,3312
165927,91125,50321,20131231,2013,INDL,C,D,STD,880890108,TERNIUM SA -ADR,USD,12,10372.6240,A,LUX,,31.3000,3312
165927,91125,50321,20141231,2014,INDL,C,D,STD,880890108,TERNIUM SA -ADR,USD,12,9606.1590,A,LUX,,17.6400,3312
165927,91125,50321,20151231,2015,INDL,C,D,STD,880890108,TERNIUM SA -ADR,USD,12,8062.5930,A,LUX,,12.4300,3312
165934,84521,15354,20101231,2010,INDL,C,D,STD,876767104,TAXUS CARDIUM PHARMACEUTICLS,USD,12,9.5120,A,USA,32.6160,0.3925,2836
165934,84521,15354,20111231,2011,INDL,C,D,STD,876767104,TAXUS CARDIUM PHARMACEUTICLS,USD,12,7.5030,A,USA,28.1065,0.2910,2836
165934,84521,15354,20121231,2012,INDL,C,D,STD,876767104,TAXUS CARDIUM PHARMACEUTICLS,USD,12,7.8090,A,USA,24.5514,0.1900,2836
165934,84521,15354,20131231,2013,INDL,C,D,STD,876767104,TAXUS CARDIUM PHARMACEUTICLS,USD,12,2.7860,A,USA,7.3131,0.8300,2836
165943,91088,50292,20100630,2010,INDL,C,D,STD,252366109,DEXTERA SURGICAL INC,USD,6,9.7910,A,USA,39.3698,1.6400,3841
165943,91088,50292,20110630,2011,INDL,C,D,STD,252366109,DEXTERA SURGICAL INC,USD,6,11.4700,A,USA,72.8467,2.7350,3841
165943,91088,50292,20120630,2012,INDL,C,D,STD,252366109,DEXTERA SURGICAL INC,USD,6,18.1420,A,USA,68.6407,1.8800,3841
165943,91088,50292,20130630,2013,INDL,C,D,STD,252366109,DEXTERA SURGICAL INC,USD,6,17.7610,A,USA,56.6866,1.1100,3841
165943,91088,50292,20140630,2014,INDL,C,D,STD,252366109,DEXTERA SURGICAL INC,USD,6,47.5770,A,USA,101.3905,1.1400,3841
165943,91088,50292,20150630,2015,INDL,C,D,STD,252366109,DEXTERA SURGICAL INC,USD,6,29.2940,A,USA,44.3885,0.4990,3841
165979,79519,12338,20101231,2010,INDL,C,D,STD,36113E107,FUSHI COPPERWELD INC,USD,12,370.2570,I,USA,338.3191,8.8800,3357
165979,79519,12338,20111231,2011,INDL,C,D,STD,36113E107,FUSHI COPPERWELD INC,USD,12,426.8050,I,USA,287.5648,7.5200,3357
165993,89003,41673,20101231,2010,INDL,C,D,STD,31620M106,FIDELITY NATIONAL INFO SVCS,USD,12,14161.8000,A,USA,8269.0410,27.3900,7374
165993,89003,41673,20111231,2011,INDL,C,D,STD,31620M106,FIDELITY NATIONAL INFO SVCS,USD,12,13848.3000,A,USA,7788.2110,26.5900,7374
165993,89003,41673,20121231,2012,INDL,C,D,STD,31620M106,FIDELITY NATIONAL INFO SVCS,USD,12,13549.7000,A,USA,10237.6210,34.8100,7374
165993,89003,41673,20131231,2013,INDL,C,D,STD,31620M106,FIDELITY NATIONAL INFO SVCS,USD,12,13960.1000,A,USA,15599.4080,53.6800,7374
165993,89003,41673,20141231,2014,INDL,C,D,STD,31620M106,FIDELITY NATIONAL INFO SVCS,USD,12,14520.5000,A,USA,17720.7800,62.2000,7374
165993,89003,41673,20151231,2015,INDL,C,D,STD,31620M106,FIDELITY NATIONAL INFO SVCS,USD,12,26268.8000,A,USA,19664.7000,60.6000,7374
166005,91603,51439,20101231,2010,INDL,C,D,STD,032359309,AMTRUST FINANCIAL SERVICES,USD,12,4182.4530,A,USA,1042.3700,17.5000,6331
166005,91603,51439,20111231,2011,INDL,C,D,STD,032359309,AMTRUST FINANCIAL SERVICES,USD,12,5682.5540,A,USA,1427.5175,23.7500,6331
166005,91603,51439,20121231,2012,INDL,C,D,STD,032359309,AMTRUST FINANCIAL SERVICES,USD,12,7417.2370,A,USA,1927.7385,28.6900,6331
166005,91603,51439,20131231,2013,INDL,C,D,STD,032359309,AMTRUST FINANCIAL SERVICES,USD,12,11257.4090,A,USA,2444.0679,32.6900,6331
166005,91603,51439,20141231,2014,INDL,C,D,STD,032359309,AMTRUST FINANCIAL SERVICES,USD,12,13847.3680,A,USA,4372.8188,56.2500,6331
166005,91603,51439,20151231,2015,INDL,C,D,STD,032359309,AMTRUST FINANCIAL SERVICES,USD,12,17111.6320,A,USA,5416.4536,61.5800,6331
166028,92328,52795,20101231,2010,INDL,C,D,STD,16942J105,CHINA SECURITY & SURV TECH,USD,12,1111.0220,I,USA,477.1469,5.3300,3669
166061,91100,50301,20101231,2010,INDL,C,D,STD,777779307,ROSETTA RESOURCES INC,USD,12,997.3090,I,USA,1945.5363,37.6400,1311
166061,91100,50301,20111231,2011,INDL,C,D,STD,777779307,ROSETTA RESOURCES INC,USD,12,1065.3450,I,USA,2269.8300,43.5000,1311
166061,91100,50301,20121231,2012,INDL,C,D,STD,777779307,ROSETTA RESOURCES INC,USD,12,1415.4160,I,USA,2382.2005,45.3200,1311
166061,91100,50301,20131231,2013,INDL,C,D,STD,777779307,ROSETTA RESOURCES INC,USD,12,3276.6180,I,USA,2945.1883,48.0400,1311
166061,91100,50301,20141231,2014,INDL,C,D,STD,777779307,ROSETTA RESOURCES INC,USD,12,4250.6670,I,USA,1372.4666,22.3100,1311
166087,13976,54440,20141231,2014,INDL,C,D,STD,00912N205,AIR INDUSTRIES GROUP INC,USD,12,65.9200,A,USA,74.7867,10.5200,3728
166087,13976,54440,20151231,2015,INDL,C,D,STD,00912N205,AIR INDUSTRIES GROUP INC,USD,12,88.2500,A,USA,61.6140,8.1500,3728
166142,91199,50310,20101231,2010,INDL,C,D,STD,18145M109,CLARK HOLDINGS INC,USD,12,21.5640,I,USA,2.9319,0.2700,4731
166197,91176,50594,20101231,2010,INDL,C,D,STD,510700107,LAKE SHORE BANCORP INC,USD,12,479.0470,A,USA,54.8027,9.2276,6035
166197,91176,50594,20111231,2011,INDL,C,D,STD,510700107,LAKE SHORE BANCORP INC,USD,12,488.5970,A,USA,56.7175,9.5500,6035
166197,91176,50594,20121231,2012,INDL,C,D,STD,510700107,LAKE SHORE BANCORP INC,USD,12,482.3870,A,USA,60.9065,10.2900,6035
166197,91176,50594,20131231,2013,INDL,C,D,STD,510700107,LAKE SHORE BANCORP INC,USD,12,482.1670,A,USA,72.1752,12.2000,6035
166197,91176,50594,20141231,2014,INDL,C,D,STD,510700107,LAKE SHORE BANCORP INC,USD,12,487.4710,A,USA,81.2244,13.5600,6035
166197,91176,50594,20151231,2015,INDL,C,D,STD,510700107,LAKE SHORE BANCORP INC,USD,12,473.3850,A,USA,79.7300,13.4000,6035
166208,91467,51204,20101231,2010,INDL,C,D,STD,444398101,HUGHES COMMUNICATIONS INC,USD,12,1363.1750,I,USA,883.2258,40.4500,4899
166213,91095,50297,20100930,2010,INDL,C,D,STD,53635B107,LIQUIDITY SERVICES INC,USD,9,164.9040,A,USA,430.5890,16.0100,5961
166213,91095,50297,20110930,2011,INDL,C,D,STD,53635B107,LIQUIDITY SERVICES INC,USD,9,227.8070,A,USA,931.0242,32.0700,5961
166213,91095,50297,20120930,2012,INDL,C,D,STD,53635B107,LIQUIDITY SERVICES INC,USD,9,400.4080,A,USA,1563.4078,50.2090,5961
166213,91095,50297,20130930,2013,INDL,C,D,STD,53635B107,LIQUIDITY SERVICES INC,USD,9,421.3440,A,USA,1065.7020,33.5000,5961
